STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
MHP,D,32,TEMP MN,20170505 0000,20170505 0000,36, ,DEG F
MHP,D,32,TEMP MN,20170506 0000,20170506 0000,30, ,DEG F
MHP,D,32,TEMP MN,20170507 0000,20170507 0000,29, ,DEG F
MHP,D,32,TEMP MN,20170508 0000,20170508 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170509 0000,20170509 0000,31, ,DEG F
MHP,D,32,TEMP MN,20170510 0000,20170510 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170511 0000,20170511 0000,33, ,DEG F
MHP,D,32,TEMP MN,20170512 0000,20170512 0000,27, ,DEG F
MHP,D,32,TEMP MN,20170513 0000,20170513 0000,18, ,DEG F
MHP,D,32,TEMP MN,20170514 0000,20170514 0000,21, ,DEG F
MHP,D,32,TEMP MN,20170515 0000,20170515 0000,24, ,DEG F
MHP,D,32,TEMP MN,20170516 0000,20170516 0000,19, ,DEG F
MHP,D,32,TEMP MN,20170517 0000,20170517 0000,25, ,DEG F
MHP,D,32,TEMP MN,20170518 0000,20170518 0000,22, ,DEG F
MHP,D,32,TEMP MN,20170519 0000,20170519 0000,25, ,DEG F
MHP,D,32,TEMP MN,20170520 0000,20170520 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170521 0000,20170521 0000,33, ,DEG F
MHP,D,32,TEMP MN,20170522 0000,20170522 0000,36, ,DEG F
MHP,D,32,TEMP MN,20170523 0000,20170523 0000,37, ,DEG F
MHP,D,32,TEMP MN,20170524 0000,20170524 0000,37, ,DEG F
MHP,D,32,TEMP MN,20170525 0000,20170525 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170526 0000,20170526 0000,29, ,DEG F
MHP,D,32,TEMP MN,20170527 0000,20170527 0000,34, ,DEG F
MHP,D,32,TEMP MN,20170528 0000,20170528 0000,33, ,DEG F
MHP,D,32,TEMP MN,20170529 0000,20170529 0000,35, ,DEG F
MHP,D,32,TEMP MN,20170530 0000,20170530 0000,37, ,DEG F
MHP,D,32,TEMP MN,20170531 0000,20170531 0000,33, ,DEG F
MHP,D,32,TEMP MN,20170601 0000,20170601 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170602 0000,20170602 0000,35, ,DEG F
MHP,D,32,TEMP MN,20170603 0000,20170603 0000,39, ,DEG F
MHP,D,32,TEMP MN,20170604 0000,20170604 0000,37, ,DEG F
MHP,D,32,TEMP MN,20170605 0000,20170605 0000,36, ,DEG F
MHP,D,32,TEMP MN,20170606 0000,20170606 0000,38, ,DEG F
MHP,D,32,TEMP MN,20170607 0000,20170607 0000,38, ,DEG F
MHP,D,32,TEMP MN,20170608 0000,20170608 0000,36, ,DEG F
MHP,D,32,TEMP MN,20170609 0000,20170609 0000,34, ,DEG F
MHP,D,32,TEMP MN,20170610 0000,20170610 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170611 0000,20170611 0000,20, ,DEG F
MHP,D,32,TEMP MN,20170612 0000,20170612 0000,19, ,DEG F
MHP,D,32,TEMP MN,20170613 0000,20170613 0000,29, ,DEG F
MHP,D,32,TEMP MN,20170614 0000,20170614 0000,34, ,DEG F
MHP,D,32,TEMP MN,20170615 0000,20170615 0000,37, ,DEG F
MHP,D,32,TEMP MN,20170616 0000,20170616 0000,41, ,DEG F
MHP,D,32,TEMP MN,20170617 0000,20170617 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170618 0000,20170618 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170619 0000,20170619 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170620 0000,20170620 0000,47, ,DEG F
MHP,D,32,TEMP MN,20170621 0000,20170621 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170622 0000,20170622 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170623 0000,20170623 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170624 0000,20170624 0000,47, ,DEG F
MHP,D,32,TEMP MN,20170625 0000,20170625 0000,44, ,DEG F
MHP,D,32,TEMP MN,20170626 0000,20170626 0000,39, ,DEG F
MHP,D,32,TEMP MN,20170627 0000,20170627 0000,39, ,DEG F
MHP,D,32,TEMP MN,20170628 0000,20170628 0000,37, ,DEG F
MHP,D,32,TEMP MN,20170629 0000,20170629 0000,40, ,DEG F
MHP,D,32,TEMP MN,20170630 0000,20170630 0000,43, ,DEG F
MHP,D,32,TEMP MN,20170701 0000,20170701 0000,44, ,DEG F
MHP,D,32,TEMP MN,20170702 0000,20170702 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170703 0000,20170703 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170704 0000,20170704 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170705 0000,20170705 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170706 0000,20170706 0000,47, ,DEG F
MHP,D,32,TEMP MN,20170707 0000,20170707 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170708 0000,20170708 0000,49, ,DEG F
MHP,D,32,TEMP MN,20170709 0000,20170709 0000,50, ,DEG F
MHP,D,32,TEMP MN,20170710 0000,20170710 0000,47, ,DEG F
MHP,D,32,TEMP MN,20170711 0000,20170711 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170712 0000,20170712 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170713 0000,20170713 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170714 0000,20170714 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170715 0000,20170715 0000,51, ,DEG F
MHP,D,32,TEMP MN,20170716 0000,20170716 0000,51, ,DEG F
MHP,D,32,TEMP MN,20170717 0000,20170717 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170718 0000,20170718 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170719 0000,20170719 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170720 0000,20170720 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170721 0000,20170721 0000,49, ,DEG F
MHP,D,32,TEMP MN,20170722 0000,20170722 0000,51, ,DEG F
MHP,D,32,TEMP MN,20170723 0000,20170723 0000,52, ,DEG F
MHP,D,32,TEMP MN,20170724 0000,20170724 0000,47, ,DEG F
MHP,D,32,TEMP MN,20170725 0000,20170725 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170726 0000,20170726 0000,44, ,DEG F
MHP,D,32,TEMP MN,20170727 0000,20170727 0000,44, ,DEG F
MHP,D,32,TEMP MN,20170728 0000,20170728 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170729 0000,20170729 0000,49, ,DEG F
MHP,D,32,TEMP MN,20170730 0000,20170730 0000,49, ,DEG F
MHP,D,32,TEMP MN,20170731 0000,20170731 0000,51, ,DEG F
MHP,D,32,TEMP MN,20170801 0000,20170801 0000,53, ,DEG F
MHP,D,32,TEMP MN,20170802 0000,20170802 0000,52, ,DEG F
MHP,D,32,TEMP MN,20170803 0000,20170803 0000,52, ,DEG F
MHP,D,32,TEMP MN,20170804 0000,20170804 0000,49, ,DEG F
MHP,D,32,TEMP MN,20170805 0000,20170805 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170806 0000,20170806 0000,44, ,DEG F
MHP,D,32,TEMP MN,20170807 0000,20170807 0000,42, ,DEG F
MHP,D,32,TEMP MN,20170808 0000,20170808 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170809 0000,20170809 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170810 0000,20170810 0000,43, ,DEG F
MHP,D,32,TEMP MN,20170811 0000,20170811 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170812 0000,20170812 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170813 0000,20170813 0000,44, ,DEG F
MHP,D,32,TEMP MN,20170814 0000,20170814 0000,42, ,DEG F
MHP,D,32,TEMP MN,20170815 0000,20170815 0000,41, ,DEG F
MHP,D,32,TEMP MN,20170816 0000,20170816 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170817 0000,20170817 0000,47, ,DEG F
MHP,D,32,TEMP MN,20170818 0000,20170818 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170819 0000,20170819 0000,47, ,DEG F
MHP,D,32,TEMP MN,20170820 0000,20170820 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170821 0000,20170821 0000,44, ,DEG F
MHP,D,32,TEMP MN,20170822 0000,20170822 0000,43, ,DEG F
MHP,D,32,TEMP MN,20170823 0000,20170823 0000,43, ,DEG F
MHP,D,32,TEMP MN,20170824 0000,20170824 0000,45, ,DEG F
MHP,D,32,TEMP MN,20170825 0000,20170825 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170826 0000,20170826 0000,49, ,DEG F
MHP,D,32,TEMP MN,20170827 0000,20170827 0000,50, ,DEG F
MHP,D,32,TEMP MN,20170828 0000,20170828 0000,50, ,DEG F
MHP,D,32,TEMP MN,20170829 0000,20170829 0000,54, ,DEG F
MHP,D,32,TEMP MN,20170830 0000,20170830 0000,49, ,DEG F
MHP,D,32,TEMP MN,20170831 0000,20170831 0000,46, ,DEG F
MHP,D,32,TEMP MN,20170901 0000,20170901 0000,43, ,DEG F
MHP,D,32,TEMP MN,20170902 0000,20170902 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170903 0000,20170903 0000,52, ,DEG F
MHP,D,32,TEMP MN,20170904 0000,20170904 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170905 0000,20170905 0000,50, ,DEG F
MHP,D,32,TEMP MN,20170906 0000,20170906 0000,48, ,DEG F
MHP,D,32,TEMP MN,20170907 0000,20170907 0000,43, ,DEG F
MHP,D,32,TEMP MN,20170908 0000,20170908 0000,40, ,DEG F
MHP,D,32,TEMP MN,20170909 0000,20170909 0000,38, ,DEG F
MHP,D,32,TEMP MN,20170910 0000,20170910 0000,40, ,DEG F
MHP,D,32,TEMP MN,20170911 0000,20170911 0000,43, ,DEG F
MHP,D,32,TEMP MN,20170912 0000,20170912 0000,40, ,DEG F
MHP,D,32,TEMP MN,20170913 0000,20170913 0000,41, ,DEG F
MHP,D,32,TEMP MN,20170914 0000,20170914 0000,35, ,DEG F
MHP,D,32,TEMP MN,20170915 0000,20170915 0000,34, ,DEG F
MHP,D,32,TEMP MN,20170916 0000,20170916 0000,33, ,DEG F
MHP,D,32,TEMP MN,20170917 0000,20170917 0000,34, ,DEG F
MHP,D,32,TEMP MN,20170918 0000,20170918 0000,36, ,DEG F
MHP,D,32,TEMP MN,20170919 0000,20170919 0000,33, ,DEG F
MHP,D,32,TEMP MN,20170920 0000,20170920 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170921 0000,20170921 0000,19, ,DEG F
MHP,D,32,TEMP MN,20170922 0000,20170922 0000,18, ,DEG F
MHP,D,32,TEMP MN,20170923 0000,20170923 0000,21, ,DEG F
MHP,D,32,TEMP MN,20170924 0000,20170924 0000,23, ,DEG F
MHP,D,32,TEMP MN,20170925 0000,20170925 0000,29, ,DEG F
MHP,D,32,TEMP MN,20170926 0000,20170926 0000,32, ,DEG F
MHP,D,32,TEMP MN,20170927 0000,20170927 0000,31, ,DEG F
MHP,D,32,TEMP MN,20170928 0000,20170928 0000,34, ,DEG F
MHP,D,32,TEMP MN,20170929 0000,20170929 0000,36, ,DEG F
MHP,D,32,TEMP MN,20170930 0000,20170930 0000,34, ,DEG F
MHP,D,32,TEMP MN,20171001 0000,20171001 0000,29, ,DEG F
MHP,D,32,TEMP MN,20171002 0000,20171002 0000,21, ,DEG F
MHP,D,32,TEMP MN,20171003 0000,20171003 0000,22, ,DEG F
MHP,D,32,TEMP MN,20171004 0000,20171004 0000,---, ,DEG F
MHP,D,32,TEMP MN,20171005 0000,20171005 0000,32, ,DEG F
MHP,D,32,TEMP MN,20171006 0000,20171006 0000,29, ,DEG F
MHP,D,32,TEMP MN,20171007 0000,20171007 0000,38, ,DEG F
MHP,D,32,TEMP MN,20171008 0000,20171008 0000,25, ,DEG F
MHP,D,32,TEMP MN,20171009 0000,20171009 0000,23, ,DEG F
MHP,D,32,TEMP MN,20171010 0000,20171010 0000,32, ,DEG F
MHP,D,32,TEMP MN,20171011 0000,20171011 0000,28, ,DEG F
MHP,D,32,TEMP MN,20171012 0000,20171012 0000,25, ,DEG F
MHP,D,32,TEMP MN,20171013 0000,20171013 0000,29, ,DEG F
MHP,D,32,TEMP MN,20171014 0000,20171014 0000,31, ,DEG F
MHP,D,32,TEMP MN,20171015 0000,20171015 0000,39, ,DEG F
MHP,D,32,TEMP MN,20171016 0000,20171016 0000,38, ,DEG F
MHP,D,32,TEMP MN,20171017 0000,20171017 0000,38, ,DEG F
MHP,D,32,TEMP MN,20171018 0000,20171018 0000,37, ,DEG F
MHP,D,32,TEMP MN,20171019 0000,20171019 0000,34, ,DEG F
MHP,D,32,TEMP MN,20171020 0000,20171020 0000,23, ,DEG F
MHP,D,32,TEMP MN,20171021 0000,20171021 0000,23, ,DEG F
MHP,D,32,TEMP MN,20171022 0000,20171022 0000,36, ,DEG F
MHP,D,32,TEMP MN,20171023 0000,20171023 0000,40, ,DEG F
MHP,D,32,TEMP MN,20171024 0000,20171024 0000,40, ,DEG F
MHP,D,32,TEMP MN,20171025 0000,20171025 0000,42, ,DEG F
MHP,D,32,TEMP MN,20171026 0000,20171026 0000,41, ,DEG F
MHP,D,32,TEMP MN,20171027 0000,20171027 0000,40, ,DEG F
MHP,D,32,TEMP MN,20171028 0000,20171028 0000,40, ,DEG F
MHP,D,32,TEMP MN,20171029 0000,20171029 0000,41, ,DEG F
MHP,D,32,TEMP MN,20171030 0000,20171030 0000,32, ,DEG F
MHP,D,32,TEMP MN,20171031 0000,20171031 0000,30, ,DEG F
MHP,D,32,TEMP MN,20171101 0000,20171101 0000,32, ,DEG F
MHP,D,32,TEMP MN,20171102 0000,20171102 0000,27, ,DEG F
MHP,D,32,TEMP MN,20171103 0000,20171103 0000,25, ,DEG F
MHP,D,32,TEMP MN,20171104 0000,20171104 0000,26, ,DEG F
MHP,D,32,TEMP MN,20171105 0000,20171105 0000,21, ,DEG F
MHP,D,32,TEMP MN,20171106 0000,20171106 0000,19, ,DEG F
MHP,D,32,TEMP MN,20171107 0000,20171107 0000,27, ,DEG F
MHP,D,32,TEMP MN,20171108 0000,20171108 0000,27, ,DEG F
MHP,D,32,TEMP MN,20171109 0000,20171109 0000,26, ,DEG F
MHP,D,32,TEMP MN,20171110 0000,20171110 0000,23, ,DEG F
MHP,D,32,TEMP MN,20171111 0000,20171111 0000,24, ,DEG F
MHP,D,32,TEMP MN,20171112 0000,20171112 0000,29, ,DEG F
MHP,D,32,TEMP MN,20171113 0000,20171113 0000,30, ,DEG F
MHP,D,32,TEMP MN,20171114 0000,20171114 0000,28, ,DEG F
MHP,D,32,TEMP MN,20171115 0000,20171115 0000,31, ,DEG F
MHP,D,32,TEMP MN,20171116 0000,20171116 0000,31, ,DEG F
MHP,D,32,TEMP MN,20171117 0000,20171117 0000,20, ,DEG F
MHP,D,32,TEMP MN,20171118 0000,20171118 0000,19, ,DEG F
MHP,D,32,TEMP MN,20171119 0000,20171119 0000,22, ,DEG F
MHP,D,32,TEMP MN,20171120 0000,20171120 0000,28, ,DEG F
MHP,D,32,TEMP MN,20171121 0000,20171121 0000,35, ,DEG F
MHP,D,32,TEMP MN,20171122 0000,20171122 0000,37, ,DEG F
MHP,D,32,TEMP MN,20171123 0000,20171123 0000,38, ,DEG F
MHP,D,32,TEMP MN,20171124 0000,20171124 0000,37, ,DEG F
MHP,D,32,TEMP MN,20171125 0000,20171125 0000,39, ,DEG F
MHP,D,32,TEMP MN,20171126 0000,20171126 0000,30, ,DEG F
MHP,D,32,TEMP MN,20171127 0000,20171127 0000,19, ,DEG F
MHP,D,32,TEMP MN,20171128 0000,20171128 0000,19, ,DEG F
MHP,D,32,TEMP MN,20171129 0000,20171129 0000,25, ,DEG F
MHP,D,32,TEMP MN,20171130 0000,20171130 0000,26, ,DEG F
MHP,D,32,TEMP MN,20171201 0000,20171201 0000,26, ,DEG F
MHP,D,32,TEMP MN,20171202 0000,20171202 0000,27, ,DEG F
MHP,D,32,TEMP MN,20171203 0000,20171203 0000,11, ,DEG F
MHP,D,32,TEMP MN,20171204 0000,20171204 0000,8, ,DEG F
MHP,D,32,TEMP MN,20171205 0000,20171205 0000,9, ,DEG F
MHP,D,32,TEMP MN,20171206 0000,20171206 0000,23, ,DEG F
MHP,D,32,TEMP MN,20171207 0000,20171207 0000,22, ,DEG F
MHP,D,32,TEMP MN,20171208 0000,20171208 0000,25, ,DEG F
MHP,D,32,TEMP MN,20171209 0000,20171209 0000,25, ,DEG F
MHP,D,32,TEMP MN,20171210 0000,20171210 0000,25, ,DEG F
MHP,D,32,TEMP MN,20171211 0000,20171211 0000,26, ,DEG F
MHP,D,32,TEMP MN,20171212 0000,20171212 0000,29, ,DEG F
MHP,D,32,TEMP MN,20171213 0000,20171213 0000,32, ,DEG F
MHP,D,32,TEMP MN,20171214 0000,20171214 0000,31, ,DEG F
MHP,D,32,TEMP MN,20171215 0000,20171215 0000,29, ,DEG F
MHP,D,32,TEMP MN,20171216 0000,20171216 0000,9, ,DEG F
MHP,D,32,TEMP MN,20171217 0000,20171217 0000,8, ,DEG F
MHP,D,32,TEMP MN,20171218 0000,20171218 0000,26, ,DEG F
MHP,D,32,TEMP MN,20171219 0000,20171219 0000,27, ,DEG F
MHP,D,32,TEMP MN,20171220 0000,20171220 0000,8, ,DEG F
MHP,D,32,TEMP MN,20171221 0000,20171221 0000,4, ,DEG F
MHP,D,32,TEMP MN,20171222 0000,20171222 0000,17, ,DEG F
MHP,D,32,TEMP MN,20171223 0000,20171223 0000,28, ,DEG F
MHP,D,32,TEMP MN,20171224 0000,20171224 0000,31, ,DEG F
MHP,D,32,TEMP MN,20171225 0000,20171225 0000,28, ,DEG F
MHP,D,32,TEMP MN,20171226 0000,20171226 0000,28, ,DEG F
MHP,D,32,TEMP MN,20171227 0000,20171227 0000,27, ,DEG F
MHP,D,32,TEMP MN,20171228 0000,20171228 0000,31, ,DEG F
MHP,D,32,TEMP MN,20171229 0000,20171229 0000,33, ,DEG F
MHP,D,32,TEMP MN,20171230 0000,20171230 0000,31, ,DEG F
MHP,D,32,TEMP MN,20171231 0000,20171231 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180101 0000,20180101 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180102 0000,20180102 0000,29, ,DEG F
MHP,D,32,TEMP MN,20180103 0000,20180103 0000,31, ,DEG F
MHP,D,32,TEMP MN,20180104 0000,20180104 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180105 0000,20180105 0000,27, ,DEG F
MHP,D,32,TEMP MN,20180106 0000,20180106 0000,19, ,DEG F
MHP,D,32,TEMP MN,20180107 0000,20180107 0000,21, ,DEG F
MHP,D,32,TEMP MN,20180108 0000,20180108 0000,29, ,DEG F
MHP,D,32,TEMP MN,20180109 0000,20180109 0000,23, ,DEG F
MHP,D,32,TEMP MN,20180110 0000,20180110 0000,22, ,DEG F
MHP,D,32,TEMP MN,20180111 0000,20180111 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180112 0000,20180112 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180113 0000,20180113 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180114 0000,20180114 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180115 0000,20180115 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180116 0000,20180116 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180117 0000,20180117 0000,29, ,DEG F
MHP,D,32,TEMP MN,20180118 0000,20180118 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180119 0000,20180119 0000,7, ,DEG F
MHP,D,32,TEMP MN,20180120 0000,20180120 0000,6, ,DEG F
MHP,D,32,TEMP MN,20180121 0000,20180121 0000,5, ,DEG F
MHP,D,32,TEMP MN,20180122 0000,20180122 0000,16, ,DEG F
MHP,D,32,TEMP MN,20180123 0000,20180123 0000,18, ,DEG F
MHP,D,32,TEMP MN,20180124 0000,20180124 0000,20, ,DEG F
MHP,D,32,TEMP MN,20180125 0000,20180125 0000,6, ,DEG F
MHP,D,32,TEMP MN,20180126 0000,20180126 0000,6, ,DEG F
MHP,D,32,TEMP MN,20180127 0000,20180127 0000,17, ,DEG F
MHP,D,32,TEMP MN,20180128 0000,20180128 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180129 0000,20180129 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180130 0000,20180130 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180131 0000,20180131 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180201 0000,20180201 0000,32, ,DEG F
MHP,D,32,TEMP MN,20180202 0000,20180202 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180203 0000,20180203 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180204 0000,20180204 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180205 0000,20180205 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180206 0000,20180206 0000,27, ,DEG F
MHP,D,32,TEMP MN,20180207 0000,20180207 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180208 0000,20180208 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180209 0000,20180209 0000,32, ,DEG F
MHP,D,32,TEMP MN,20180210 0000,20180210 0000,16, ,DEG F
MHP,D,32,TEMP MN,20180211 0000,20180211 0000,17, ,DEG F
MHP,D,32,TEMP MN,20180212 0000,20180212 0000,12, ,DEG F
MHP,D,32,TEMP MN,20180213 0000,20180213 0000,11, ,DEG F
MHP,D,32,TEMP MN,20180214 0000,20180214 0000,11, ,DEG F
MHP,D,32,TEMP MN,20180215 0000,20180215 0000,10, ,DEG F
MHP,D,32,TEMP MN,20180216 0000,20180216 0000,23, ,DEG F
MHP,D,32,TEMP MN,20180217 0000,20180217 0000,26, ,DEG F
MHP,D,32,TEMP MN,20180218 0000,20180218 0000,8, ,DEG F
MHP,D,32,TEMP MN,20180219 0000,20180219 0000,1, ,DEG F
MHP,D,32,TEMP MN,20180220 0000,20180220 0000,1, ,DEG F
MHP,D,32,TEMP MN,20180221 0000,20180221 0000,1, ,DEG F
MHP,D,32,TEMP MN,20180222 0000,20180222 0000,8, ,DEG F
MHP,D,32,TEMP MN,20180223 0000,20180223 0000,3, ,DEG F
MHP,D,32,TEMP MN,20180224 0000,20180224 0000,5, ,DEG F
MHP,D,32,TEMP MN,20180225 0000,20180225 0000,8, ,DEG F
MHP,D,32,TEMP MN,20180226 0000,20180226 0000,9, ,DEG F
MHP,D,32,TEMP MN,20180227 0000,20180227 0000,7, ,DEG F
MHP,D,32,TEMP MN,20180228 0000,20180228 0000,8, ,DEG F
MHP,D,32,TEMP MN,20180301 0000,20180301 0000,16, ,DEG F
MHP,D,32,TEMP MN,20180302 0000,20180302 0000,16, ,DEG F
MHP,D,32,TEMP MN,20180303 0000,20180303 0000,7, ,DEG F
MHP,D,32,TEMP MN,20180304 0000,20180304 0000,2, ,DEG F
MHP,D,32,TEMP MN,20180305 0000,20180305 0000,6, ,DEG F
MHP,D,32,TEMP MN,20180306 0000,20180306 0000,14, ,DEG F
MHP,D,32,TEMP MN,20180307 0000,20180307 0000,23, ,DEG F
MHP,D,32,TEMP MN,20180308 0000,20180308 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180309 0000,20180309 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180310 0000,20180310 0000,26, ,DEG F
MHP,D,32,TEMP MN,20180311 0000,20180311 0000,22, ,DEG F
MHP,D,32,TEMP MN,20180312 0000,20180312 0000,26, ,DEG F
MHP,D,32,TEMP MN,20180313 0000,20180313 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180314 0000,20180314 0000,16, ,DEG F
MHP,D,32,TEMP MN,20180315 0000,20180315 0000,12, ,DEG F
MHP,D,32,TEMP MN,20180316 0000,20180316 0000,11, ,DEG F
MHP,D,32,TEMP MN,20180317 0000,20180317 0000,6, ,DEG F
MHP,D,32,TEMP MN,20180318 0000,20180318 0000,2, ,DEG F
MHP,D,32,TEMP MN,20180319 0000,20180319 0000,8, ,DEG F
MHP,D,32,TEMP MN,20180320 0000,20180320 0000,21, ,DEG F
MHP,D,32,TEMP MN,20180321 0000,20180321 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180322 0000,20180322 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180323 0000,20180323 0000,15, ,DEG F
MHP,D,32,TEMP MN,20180324 0000,20180324 0000,11, ,DEG F
MHP,D,32,TEMP MN,20180325 0000,20180325 0000,9, ,DEG F
MHP,D,32,TEMP MN,20180326 0000,20180326 0000,6, ,DEG F
MHP,D,32,TEMP MN,20180327 0000,20180327 0000,13, ,DEG F
MHP,D,32,TEMP MN,20180328 0000,20180328 0000,22, ,DEG F
MHP,D,32,TEMP MN,20180329 0000,20180329 0000,26, ,DEG F
MHP,D,32,TEMP MN,20180330 0000,20180330 0000,27, ,DEG F
MHP,D,32,TEMP MN,20180331 0000,20180331 0000,30, ,DEG F
MHP,D,32,TEMP MN,20180401 0000,20180401 0000,29, ,DEG F
MHP,D,32,TEMP MN,20180402 0000,20180402 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180403 0000,20180403 0000,26, ,DEG F
MHP,D,32,TEMP MN,20180404 0000,20180404 0000,29, ,DEG F
MHP,D,32,TEMP MN,20180405 0000,20180405 0000,29, ,DEG F
MHP,D,32,TEMP MN,20180406 0000,20180406 0000,31, ,DEG F
MHP,D,32,TEMP MN,20180407 0000,20180407 0000,25, ,DEG F
MHP,D,32,TEMP MN,20180408 0000,20180408 0000,20, ,DEG F
MHP,D,32,TEMP MN,20180409 0000,20180409 0000,28, ,DEG F
MHP,D,32,TEMP MN,20180410 0000,20180410 0000,34, ,DEG F
MHP,D,32,TEMP MN,20180411 0000,20180411 0000,20, ,DEG F
MHP,D,32,TEMP MN,20180412 0000,20180412 0000,10, ,DEG F
MHP,D,32,TEMP MN,20180413 0000,20180413 0000,15, ,DEG F
MHP,D,32,TEMP MN,20180414 0000,20180414 0000,27, ,DEG F
MHP,D,32,TEMP MN,20180415 0000,20180415 0000,25, ,DEG F
MHP,D,32,TEMP MN,20180416 0000,20180416 0000,11, ,DEG F
MHP,D,32,TEMP MN,20180417 0000,20180417 0000,3, ,DEG F
MHP,D,32,TEMP MN,20180418 0000,20180418 0000,19, ,DEG F
MHP,D,32,TEMP MN,20180419 0000,20180419 0000,15, ,DEG F
MHP,D,32,TEMP MN,20180420 0000,20180420 0000,25, ,DEG F
MHP,D,32,TEMP MN,20180421 0000,20180421 0000,29, ,DEG F
MHP,D,32,TEMP MN,20180422 0000,20180422 0000,33, ,DEG F
MHP,D,32,TEMP MN,20180423 0000,20180423 0000,31, ,DEG F
MHP,D,32,TEMP MN,20180424 0000,20180424 0000,32, ,DEG F
MHP,D,32,TEMP MN,20180425 0000,20180425 0000,35, ,DEG F
MHP,D,32,TEMP MN,20180426 0000,20180426 0000,37, ,DEG F
MHP,D,32,TEMP MN,20180427 0000,20180427 0000,27, ,DEG F
MHP,D,32,TEMP MN,20180428 0000,20180428 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180429 0000,20180429 0000,25, ,DEG F
MHP,D,32,TEMP MN,20180430 0000,20180430 0000,20, ,DEG F
MHP,D,32,TEMP MN,20180501 0000,20180501 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180502 0000,20180502 0000,24, ,DEG F
MHP,D,32,TEMP MN,20180503 0000,20180503 0000,26, ,DEG F
MHP,D,32,TEMP MN,20180504 0000,20180504 0000,32, ,DEG F
MHP,D,32,TEMP MN,20180505 0000,20180505 0000,35, ,DEG F
